SessionID,Category,Grammar_Element,HighLevelObject,FileType,Total_Object_Count,Count_Converted_LOC,Count_Not_Converted_LOC,Count_Conversion_Errors,Count_Parsing_Errors
332fb598-8008-4bf0-bdad-189f92dd9d6b,Uncategorized,SqlJoinedTable,CREATE / REPLACE VIEW,SQL,1,0,4,0,0
332fb598-8008-4bf0-bdad-189f92dd9d6b,Uncategorized,SqlLiteralExpr,CREATE TABLE,SQL,53,0,53,0,0
332fb598-8008-4bf0-bdad-189f92dd9d6b,Uncategorized,SqlLiteralExpr,INSERT,BTEQ,3,0,3,0,0
332fb598-8008-4bf0-bdad-189f92dd9d6b,Uncategorized,SqlLiteralExpr,Not specified,SQL,1,0,1,0,0
332fb598-8008-4bf0-bdad-189f92dd9d6b,Uncategorized,SqlLiteralExpr,CREATE / REPLACE VIEW,SQL,19,0,19,0,0
332fb598-8008-4bf0-bdad-189f92dd9d6b,Uncategorized,SqlLiteralExpr,CREATE / REPLACE PROCEDURE,,15,15,0,0,0
332fb598-8008-4bf0-bdad-189f92dd9d6b,Uncategorized,SqlLiteralPrecision,CREATE / REPLACE VIEW,SQL,7,0,7,0,0
332fb598-8008-4bf0-bdad-189f92dd9d6b,Uncategorized,SqlLiteralPrecision,CREATE / REPLACE PROCEDURE,SQL,3,0,3,0,0
332fb598-8008-4bf0-bdad-189f92dd9d6b,Uncategorized,SqlLiteralPrecision,CREATE TABLE,SQL,206,0,206,0,0
332fb598-8008-4bf0-bdad-189f92dd9d6b,Uncategorized,SqlLiteralPrecision,CREATE TABLE,BTEQ,1,0,1,0,0
332fb598-8008-4bf0-bdad-189f92dd9d6b,Uncategorized,SqlLt,CREATE / REPLACE PROCEDURE,,1,1,0,0,0
332fb598-8008-4bf0-bdad-189f92dd9d6b,Uncategorized,SqlLtEq,CREATE / REPLACE PROCEDURE,,1,1,0,0,0
332fb598-8008-4bf0-bdad-189f92dd9d6b,Uncategorized,SqlLtEq,CREATE / REPLACE VIEW,SQL,1,0,1,0,0
332fb598-8008-4bf0-bdad-189f92dd9d6b,Uncategorized,SqlMinus,CREATE / REPLACE VIEW,SQL,3,3,0,0,0
332fb598-8008-4bf0-bdad-189f92dd9d6b,Uncategorized,SqlMinute,CREATE / REPLACE VIEW,SQL,1,1,0,0,0
332fb598-8008-4bf0-bdad-189f92dd9d6b,Uncategorized,SqlMinute,CREATE TABLE,SQL,4,4,0,0,0
332fb598-8008-4bf0-bdad-189f92dd9d6b,Uncategorized,SqlMonth,CREATE / REPLACE VIEW,SQL,2,2,0,0,0
332fb598-8008-4bf0-bdad-189f92dd9d6b,Uncategorized,SqlMonth,CREATE TABLE,SQL,3,3,0,0,0
332fb598-8008-4bf0-bdad-189f92dd9d6b,Uncategorized,SqlNestedQuery,CREATE / REPLACE VIEW,SQL,1,0,18,0,0
332fb598-8008-4bf0-bdad-189f92dd9d6b,Uncategorized,SqlNonSecondDateField,CREATE TABLE,SQL,8,0,8,0,0
332fb598-8008-4bf0-bdad-189f92dd9d6b,Uncategorized,SqlNonSecondDateField,CREATE / REPLACE VIEW,SQL,6,0,6,0,0
332fb598-8008-4bf0-bdad-189f92dd9d6b,Uncategorized,SqlNonSecondEndField,CREATE / REPLACE VIEW,SQL,1,0,1,0,0
332fb598-8008-4bf0-bdad-189f92dd9d6b,Uncategorized,SqlNonSecondEndField,CREATE TABLE,SQL,4,0,4,0,0
332fb598-8008-4bf0-bdad-189f92dd9d6b,Uncategorized,SqlNotKeyword,CREATE / REPLACE VIEW,SQL,1,0,1,0,0
332fb598-8008-4bf0-bdad-189f92dd9d6b,Uncategorized,SqlNotKeyword,CREATE TABLE,SQL,140,0,140,0,0
332fb598-8008-4bf0-bdad-189f92dd9d6b,Uncategorized,SqlNullPredicatePart2,CREATE / REPLACE VIEW,SQL,1,0,1,0,0
332fb598-8008-4bf0-bdad-189f92dd9d6b,Uncategorized,SqlOnCondition,CREATE / REPLACE VIEW,SQL,1,0,1,0,0
332fb598-8008-4bf0-bdad-189f92dd9d6b,Uncategorized,SqlOpenStatement,CREATE / REPLACE PROCEDURE,,8,8,0,0,0
332fb598-8008-4bf0-bdad-189f92dd9d6b,Uncategorized,SqlOverlapsExpression,CREATE / REPLACE VIEW,SQL,1,2,0,0,0
332fb598-8008-4bf0-bdad-189f92dd9d6b,Uncategorized,SqlParameterList,CREATE / REPLACE PROCEDURE,SQL,7,0,16,0,0
332fb598-8008-4bf0-bdad-189f92dd9d6b,Uncategorized,SqlParenthesizedExpr,CREATE TABLE,SQL,6,0,6,0,0
332fb598-8008-4bf0-bdad-189f92dd9d6b,Uncategorized,SqlParenthesizedExpr,CREATE / REPLACE PROCEDURE,,6,10,0,0,0
332fb598-8008-4bf0-bdad-189f92dd9d6b,Uncategorized,SqlParenthesizedExpr,CREATE / REPLACE VIEW,SQL,1,0,1,0,0
332fb598-8008-4bf0-bdad-189f92dd9d6b,Uncategorized,SqlPlus,CREATE / REPLACE VIEW,SQL,18,0,18,0,0
332fb598-8008-4bf0-bdad-189f92dd9d6b,Uncategorized,SqlPreserveCommitAction,CREATE TABLE,SQL,1,0,1,0,0
332fb598-8008-4bf0-bdad-189f92dd9d6b,Uncategorized,SqlQualifiedNameExpr,CREATE / REPLACE PROCEDURE,,5,5,0,0,0
332fb598-8008-4bf0-bdad-189f92dd9d6b,Uncategorized,SqlQualifiedNameExpr,CREATE TABLE,SQL,2,2,0,0,0
332fb598-8008-4bf0-bdad-189f92dd9d6b,Uncategorized,SqlQualifiedNameExpr,CREATE / REPLACE VIEW,SQL,19,19,0,0,0
332fb598-8008-4bf0-bdad-189f92dd9d6b,Uncategorized,SqlQualify,CREATE TABLE,SQL,1,0,1,0,0
332fb598-8008-4bf0-bdad-189f92dd9d6b,Uncategorized,SqlQualify,CREATE / REPLACE VIEW,SQL,1,0,4,0,0
332fb598-8008-4bf0-bdad-189f92dd9d6b,Uncategorized,SqlRoutineInvocation,Not specified,SQL,1,0,1,0,0
332fb598-8008-4bf0-bdad-189f92dd9d6b,Uncategorized,SqlSecondDateField,CREATE TABLE,SQL,1,0,1,0,0
332fb598-8008-4bf0-bdad-189f92dd9d6b,Uncategorized,SqlSecondEndField,CREATE / REPLACE VIEW,SQL,1,0,1,0,0
332fb598-8008-4bf0-bdad-189f92dd9d6b,Uncategorized,SqlSecondEndField,CREATE TABLE,SQL,3,0,3,0,0
332fb598-8008-4bf0-bdad-189f92dd9d6b,Uncategorized,SqlSetOperationPart,CREATE / REPLACE VIEW,SQL,3,0,30,0,0
332fb598-8008-4bf0-bdad-189f92dd9d6b,Uncategorized,SqlSignedNumericLiteral,CREATE / REPLACE VIEW,SQL,10,0,10,0,0
332fb598-8008-4bf0-bdad-189f92dd9d6b,Uncategorized,SqlSignedNumericLiteral,INSERT,BTEQ,6,0,6,0,0
332fb598-8008-4bf0-bdad-189f92dd9d6b,Uncategorized,SqlSignedNumericLiteral,CREATE / REPLACE PROCEDURE,,29,29,0,0,0
332fb598-8008-4bf0-bdad-189f92dd9d6b,Uncategorized,SqlSignedNumericLiteral,CREATE TABLE,SQL,84,0,84,0,0
332fb598-8008-4bf0-bdad-189f92dd9d6b,Uncategorized,SqlSimpleDataType,CREATE TABLE,BTEQ,1,1,0,0,0
332fb598-8008-4bf0-bdad-189f92dd9d6b,Uncategorized,SqlSimpleDataType,CREATE MACRO,SQL,2,2,0,0,0
332fb598-8008-4bf0-bdad-189f92dd9d6b,Uncategorized,SqlSimpleDataType,CREATE TABLE,SQL,53,53,0,0,0
332fb598-8008-4bf0-bdad-189f92dd9d6b,Uncategorized,SqlSimpleName,CREATE TABLE,BTEQ,4,1,3,0,0
332fb598-8008-4bf0-bdad-189f92dd9d6b,Uncategorized,SqlSimpleName,Not specified,BTEQ,3,3,0,0,0
332fb598-8008-4bf0-bdad-189f92dd9d6b,Uncategorized,SqlSimpleName,CREATE / REPLACE VIEW,SQL,99,0,99,0,0
332fb598-8008-4bf0-bdad-189f92dd9d6b,Uncategorized,SqlSimpleName,SELECT,SQL,2,0,2,0,0
332fb598-8008-4bf0-bdad-189f92dd9d6b,Uncategorized,SqlSimpleName,CREATE TABLE,SQL,501,0,501,0,0
332fb598-8008-4bf0-bdad-189f92dd9d6b,Uncategorized,SqlSimpleName,SELECT,BTEQ,1,0,1,0,0
332fb598-8008-4bf0-bdad-189f92dd9d6b,Uncategorized,SqlSimpleName,CREATE / REPLACE PROCEDURE,SQL,20,12,8,0,0
332fb598-8008-4bf0-bdad-189f92dd9d6b,Uncategorized,SqlSimpleName,INSERT,BTEQ,3,3,0,0,0
332fb598-8008-4bf0-bdad-189f92dd9d6b,Uncategorized,SqlSimpleName,CREATE MACRO,SQL,7,1,6,0,0
332fb598-8008-4bf0-bdad-189f92dd9d6b,Uncategorized,SqlSimpleName,Not specified,SQL,2,0,2,0,0
332fb598-8008-4bf0-bdad-189f92dd9d6b,Uncategorized,SqlSingleNameExpr,CREATE / REPLACE PROCEDURE,,67,67,0,0,0
332fb598-8008-4bf0-bdad-189f92dd9d6b,Uncategorized,SqlSingleNameExpr,CREATE TABLE,SQL,22,0,22,0,0
332fb598-8008-4bf0-bdad-189f92dd9d6b,Uncategorized,SqlSingleNameExpr,SELECT,BTEQ,1,0,1,0,0
332fb598-8008-4bf0-bdad-189f92dd9d6b,Uncategorized,SqlSingleNameExpr,SELECT,SQL,1,0,1,0,0
332fb598-8008-4bf0-bdad-189f92dd9d6b,Uncategorized,SqlSingleNameExpr,CREATE / REPLACE VIEW,SQL,115,0,115,0,0
332fb598-8008-4bf0-bdad-189f92dd9d6b,Uncategorized,SqlStartField,CREATE / REPLACE VIEW,SQL,2,0,2,0,0
332fb598-8008-4bf0-bdad-189f92dd9d6b,Uncategorized,SqlStartField,CREATE TABLE,SQL,7,0,7,0,0
332fb598-8008-4bf0-bdad-189f92dd9d6b,Uncategorized,SqlSubQuery,CREATE TABLE,SQL,2,0,15,0,0
332fb598-8008-4bf0-bdad-189f92dd9d6b,Uncategorized,SqlTableConstraintDefinition,CREATE TABLE,SQL,23,0,23,0,0
332fb598-8008-4bf0-bdad-189f92dd9d6b,Uncategorized,SqlTableElementList,CREATE TABLE,BTEQ,1,0,5,0,0
332fb598-8008-4bf0-bdad-189f92dd9d6b,Uncategorized,SqlTableElementList,CREATE TABLE,SQL,37,0,557,0,0
332fb598-8008-4bf0-bdad-189f92dd9d6b,Uncategorized,SqlTableOrQueryFactor,SELECT,SQL,1,1,0,0,0
332fb598-8008-4bf0-bdad-189f92dd9d6b,Uncategorized,SqlTableOrQueryFactor,CREATE / REPLACE VIEW,SQL,16,16,0,0,0
332fb598-8008-4bf0-bdad-189f92dd9d6b,Uncategorized,SqlTableOrQueryFactor,CREATE TABLE,SQL,3,3,0,0,0
332fb598-8008-4bf0-bdad-189f92dd9d6b,Uncategorized,SqlTableOrQueryFactor,SELECT,BTEQ,1,1,0,0,0
332fb598-8008-4bf0-bdad-189f92dd9d6b,Uncategorized,SqlTimestampLiteral,CREATE / REPLACE VIEW,SQL,14,0,14,0,0
332fb598-8008-4bf0-bdad-189f92dd9d6b,Uncategorized,SqlUniqueConstraintDefinition,CREATE TABLE,SQL,23,0,23,0,0
332fb598-8008-4bf0-bdad-189f92dd9d6b,Uncategorized,SqlWhile,CREATE / REPLACE PROCEDURE,,3,40,0,0,0
332fb598-8008-4bf0-bdad-189f92dd9d6b,Uncategorized,SqlWindowNameOrSpecification,CREATE TABLE,SQL,1,0,1,0,0
332fb598-8008-4bf0-bdad-189f92dd9d6b,Uncategorized,SqlWindowNameOrSpecification,CREATE / REPLACE VIEW,SQL,1,0,4,0,0
332fb598-8008-4bf0-bdad-189f92dd9d6b,Uncategorized,SqlWindowPartitionClause,CREATE TABLE,SQL,1,0,1,0,0
332fb598-8008-4bf0-bdad-189f92dd9d6b,Uncategorized,SqlWindowPartitionClause,CREATE / REPLACE VIEW,SQL,1,0,1,0,0
332fb598-8008-4bf0-bdad-189f92dd9d6b,Uncategorized,SqlWindowSpecification,CREATE TABLE,SQL,1,1,0,0,0
332fb598-8008-4bf0-bdad-189f92dd9d6b,Uncategorized,SqlWindowSpecification,CREATE / REPLACE VIEW,SQL,1,4,0,0,0
332fb598-8008-4bf0-bdad-189f92dd9d6b,Uncategorized,SqlWithOrWithoutData,CREATE TABLE,SQL,3,0,3,0,0
332fb598-8008-4bf0-bdad-189f92dd9d6b,Uncategorized,SqlYear,CREATE / REPLACE VIEW,SQL,1,1,0,0,0
332fb598-8008-4bf0-bdad-189f92dd9d6b,Uncategorized,SqlYear,CREATE TABLE,SQL,3,3,0,0,0
332fb598-8008-4bf0-bdad-189f92dd9d6b,Uncategorized,TdAsClause,CREATE TABLE,SQL,3,0,3,0,0
332fb598-8008-4bf0-bdad-189f92dd9d6b,Uncategorized,TdAsClause,CREATE / REPLACE VIEW,SQL,36,0,36,0,0
332fb598-8008-4bf0-bdad-189f92dd9d6b,Uncategorized,TdAsTableOrViewReference,CREATE TABLE,SQL,1,2,0,0,0
332fb598-8008-4bf0-bdad-189f92dd9d6b,Uncategorized,TdCaseSpecificKeyword,CREATE TABLE,SQL,140,0,140,0,0
332fb598-8008-4bf0-bdad-189f92dd9d6b,Uncategorized,TdCaseSpecificPhrase,CREATE TABLE,SQL,140,0,140,0,0
332fb598-8008-4bf0-bdad-189f92dd9d6b,Uncategorized,TdCast,CREATE TABLE,SQL,1,1,0,0,0
332fb598-8008-4bf0-bdad-189f92dd9d6b,Uncategorized,TdCastArgument,CREATE TABLE,SQL,1,0,1,0,0
332fb598-8008-4bf0-bdad-189f92dd9d6b,Uncategorized,TdCastArgumentByDataAttribute,CREATE TABLE,SQL,1,0,1,0,0
332fb598-8008-4bf0-bdad-189f92dd9d6b,Uncategorized,TdCastTargetType,CREATE / REPLACE VIEW,SQL,7,0,8,0,0
332fb598-8008-4bf0-bdad-189f92dd9d6b,Uncategorized,TdCharacterSetDataTypeAttribute,CREATE TABLE,SQL,140,140,0,0,0
332fb598-8008-4bf0-bdad-189f92dd9d6b,Uncategorized,TdChecksumDefaultIntegrityCheckingOption,CREATE TABLE,BTEQ,1,1,0,0,0
332fb598-8008-4bf0-bdad-189f92dd9d6b,Uncategorized,TdChecksumDefaultIntegrityCheckingOption,CREATE TABLE,SQL,36,36,0,0,0
332fb598-8008-4bf0-bdad-189f92dd9d6b,Uncategorized,TdColumnPartition,CREATE TABLE,SQL,2,0,2,0,0
332fb598-8008-4bf0-bdad-189f92dd9d6b,Uncategorized,TdColumnPartitionDefinition,CREATE TABLE,SQL,2,0,2,0,0
332fb598-8008-4bf0-bdad-189f92dd9d6b,Uncategorized,TdCompressConstant,CREATE TABLE,SQL,116,0,116,0,0
332fb598-8008-4bf0-bdad-189f92dd9d6b,Uncategorized,TdCompressConstantSequence,CREATE TABLE,SQL,21,0,21,0,0
332fb598-8008-4bf0-bdad-189f92dd9d6b,Uncategorized,TdCompressPhrase,CREATE TABLE,SQL,28,0,28,0,0
332fb598-8008-4bf0-bdad-189f92dd9d6b,Uncategorized,TdCompressUsing,CREATE TABLE,SQL,4,0,4,0,0
332fb598-8008-4bf0-bdad-189f92dd9d6b,Uncategorized,TdCompressUsingColumnConstraint,CREATE TABLE,SQL,4,4,0,0,0
332fb598-8008-4bf0-bdad-189f92dd9d6b,Uncategorized,TdCreateTableOptionScope,CREATE TABLE,SQL,36,0,0,0,0
332fb598-8008-4bf0-bdad-189f92dd9d6b,Uncategorized,TdCreateTableOptionScope,CREATE TABLE,BTEQ,1,0,0,0,0
332fb598-8008-4bf0-bdad-189f92dd9d6b,Uncategorized,TdCreateTableStart,CREATE TABLE,SQL,40,0,41,0,0
332fb598-8008-4bf0-bdad-189f92dd9d6b,Uncategorized,TdCreateTableStart,CREATE TABLE,BTEQ,1,0,1,0,0
332fb598-8008-4bf0-bdad-189f92dd9d6b,Uncategorized,TdDateCastTarget,CREATE / REPLACE VIEW,SQL,2,0,0,0,0
332fb598-8008-4bf0-bdad-189f92dd9d6b,Uncategorized,TdDecompressUsing,CREATE TABLE,SQL,4,0,4,0,0
332fb598-8008-4bf0-bdad-189f92dd9d6b,Uncategorized,TdExpressionSequence,INSERT,BTEQ,3,0,3,0,0
332fb598-8008-4bf0-bdad-189f92dd9d6b,Uncategorized,TdHandlerSingleStatement,CREATE / REPLACE PROCEDURE,,1,3,0,0,0
332fb598-8008-4bf0-bdad-189f92dd9d6b,Uncategorized,TdIndexDefinitionOrPartitionOption,CREATE TABLE,SQL,15,0,15,0,0
332fb598-8008-4bf0-bdad-189f92dd9d6b,Uncategorized,TdInsertValuesSequence,INSERT,BTEQ,3,0,3,0,0
332fb598-8008-4bf0-bdad-189f92dd9d6b,Uncategorized,TdIntervalQualifierPostFunction,CREATE / REPLACE VIEW,SQL,2,0,2,0,0
332fb598-8008-4bf0-bdad-189f92dd9d6b,Uncategorized,TdLdiffKeyword,CREATE / REPLACE VIEW,SQL,1,0,1,0,0
332fb598-8008-4bf0-bdad-189f92dd9d6b,Uncategorized,TdLockingForPreposition,CREATE / REPLACE VIEW,SQL,2,0,2,0,0
332fb598-8008-4bf0-bdad-189f92dd9d6b,Uncategorized,TdLockingKeyword,CREATE / REPLACE VIEW,SQL,2,0,2,0,0
332fb598-8008-4bf0-bdad-189f92dd9d6b,Uncategorized,TdLockingRowConfig,CREATE / REPLACE VIEW,SQL,2,0,2,0,0
332fb598-8008-4bf0-bdad-189f92dd9d6b,Uncategorized,TdMacroArgument,CREATE MACRO,SQL,4,4,0,0,0
332fb598-8008-4bf0-bdad-189f92dd9d6b,Uncategorized,TdMacroArgumentAttributes,CREATE MACRO,SQL,4,0,4,0,0
332fb598-8008-4bf0-bdad-189f92dd9d6b,Uncategorized,TdMacroColumns,CREATE MACRO,SQL,2,0,6,0,0
332fb598-8008-4bf0-bdad-189f92dd9d6b,Uncategorized,TdMultipleColumns,CREATE TABLE,SQL,12,0,12,0,0
332fb598-8008-4bf0-bdad-189f92dd9d6b,Uncategorized,TdNotCaseSpecificColumnConstraint,CREATE TABLE,SQL,140,140,0,0,0
332fb598-8008-4bf0-bdad-189f92dd9d6b,Uncategorized,TdOptions,CREATE TABLE,BTEQ,1,5,0,0,0
332fb598-8008-4bf0-bdad-189f92dd9d6b,Uncategorized,TdOptions,CREATE TABLE,SQL,37,182,0,0,0
332fb598-8008-4bf0-bdad-189f92dd9d6b,Uncategorized,TdParameterDeclaration,CREATE / REPLACE PROCEDURE,SQL,9,1,0,0,0
332fb598-8008-4bf0-bdad-189f92dd9d6b,Uncategorized,TdPartitionByColumnExpr,CREATE TABLE,SQL,2,0,2,0,0
332fb598-8008-4bf0-bdad-189f92dd9d6b,Uncategorized,TdPartitionByExpr,CREATE TABLE,SQL,1,0,1,0,0
332fb598-8008-4bf0-bdad-189f92dd9d6b,Uncategorized,TdPeriodDiffFunctionExpr,CREATE / REPLACE VIEW,SQL,2,4,0,0,0
332fb598-8008-4bf0-bdad-189f92dd9d6b,Uncategorized,TdProcedureParameterCharacterSetAttribute,CREATE / REPLACE PROCEDURE,SQL,1,0,1,0,0
332fb598-8008-4bf0-bdad-189f92dd9d6b,Uncategorized,TdRdiffKeyword,CREATE / REPLACE VIEW,SQL,1,0,1,0,0
332fb598-8008-4bf0-bdad-189f92dd9d6b,Uncategorized,TdReplaceMacroStart,CREATE MACRO,SQL,2,0,2,0,0
332fb598-8008-4bf0-bdad-189f92dd9d6b,Uncategorized,TdReplaceProcedureStart,CREATE / REPLACE PROCEDURE,SQL,7,0,7,0,0
332fb598-8008-4bf0-bdad-189f92dd9d6b,Uncategorized,TdReplaceViewStart,CREATE / REPLACE VIEW,SQL,12,0,12,0,0
332fb598-8008-4bf0-bdad-189f92dd9d6b,Uncategorized,TdsBinaryOperation,IF,BTEQ,4,4,0,0,0
332fb598-8008-4bf0-bdad-189f92dd9d6b,Uncategorized,TdsErrorCodeStatusCode,EXIT or QUIT,BTEQ,1,1,0,0,0
332fb598-8008-4bf0-bdad-189f92dd9d6b,Uncategorized,TdsErrorLevelStatusCode,IF,BTEQ,4,4,0,0,0
332fb598-8008-4bf0-bdad-189f92dd9d6b,Uncategorized,TdServerCharacterSet,CREATE / REPLACE PROCEDURE,SQL,1,0,1,0,0
332fb598-8008-4bf0-bdad-189f92dd9d6b,Uncategorized,TdServerCharacterSet,CREATE TABLE,SQL,140,0,140,0,0
332fb598-8008-4bf0-bdad-189f92dd9d6b,Uncategorized,TdSingleColumnPartitioning,CREATE TABLE,SQL,2,0,2,0,0
332fb598-8008-4bf0-bdad-189f92dd9d6b,Uncategorized,TdsLiteralExpr,IF,BTEQ,4,4,0,0,0
332fb598-8008-4bf0-bdad-189f92dd9d6b,Uncategorized,TdsSql,TdsSql,BTEQ,14,14,0,0,0
332fb598-8008-4bf0-bdad-189f92dd9d6b,Uncategorized,TdsSql,Not specified,BTEQ,1,10,0,0,0
332fb598-8008-4bf0-bdad-189f92dd9d6b,Uncategorized,TdsStatementSColon,Not specified,BTEQ,17,26,0,0,0
332fb598-8008-4bf0-bdad-189f92dd9d6b,Uncategorized,TdsStatementSColon,IF,BTEQ,4,4,0,0,0
332fb598-8008-4bf0-bdad-189f92dd9d6b,Uncategorized,TdsUnit,Not specified,BTEQ,1,30,0,0,0
332fb598-8008-4bf0-bdad-189f92dd9d6b,Uncategorized,TdTableJournalNoModifierOption,CREATE TABLE,BTEQ,2,2,0,0,0
332fb598-8008-4bf0-bdad-189f92dd9d6b,Uncategorized,TdTableJournalNoModifierOption,CREATE TABLE,SQL,72,72,0,0,0
332fb598-8008-4bf0-bdad-189f92dd9d6b,Uncategorized,TdTableLogOption,CREATE TABLE,SQL,1,1,0,0,0
332fb598-8008-4bf0-bdad-189f92dd9d6b,Uncategorized,TdTableOptionDefaultModifier,CREATE TABLE,BTEQ,1,1,0,0,0
332fb598-8008-4bf0-bdad-189f92dd9d6b,Uncategorized,TdTableOptionDefaultModifier,CREATE TABLE,SQL,36,36,0,0,0
332fb598-8008-4bf0-bdad-189f92dd9d6b,Uncategorized,TdViewQuery,CREATE / REPLACE VIEW,SQL,12,0,116,0,0
332fb598-8008-4bf0-bdad-189f92dd9d6b,Uncategorized,TdWindowOrderBy,CREATE / REPLACE VIEW,SQL,1,0,1,0,0
332fb598-8008-4bf0-bdad-189f92dd9d6b,Uncategorized,TdWindowOrderBy,CREATE TABLE,SQL,1,0,1,0,0
332fb598-8008-4bf0-bdad-189f92dd9d6b,Uncategorized,TdWindowUDF,CREATE / REPLACE VIEW,SQL,1,0,4,0,0
332fb598-8008-4bf0-bdad-189f92dd9d6b,Uncategorized,TdWindowUDF,CREATE TABLE,SQL,1,0,1,0,0
332fb598-8008-4bf0-bdad-189f92dd9d6b,Data Type,TIMESTAMP WITH TIME ZONE,CREATE / REPLACE VIEW,SQL,3,3,0,0,0
332fb598-8008-4bf0-bdad-189f92dd9d6b,Data Type,TIMESTAMP WITH TIME ZONE,CREATE TABLE,SQL,3,3,0,0,0
332fb598-8008-4bf0-bdad-189f92dd9d6b,Data Definition Statements,TITLE,CREATE TABLE,SQL,7,7,0,0,0
332fb598-8008-4bf0-bdad-189f92dd9d6b,Data Type Conversion Functions,TO_DATE,CREATE / REPLACE VIEW,SQL,7,7,0,0,0
332fb598-8008-4bf0-bdad-189f92dd9d6b,Arithmetic Operators and Functions,TRUNC,CREATE / REPLACE VIEW,SQL,6,6,0,0,0
332fb598-8008-4bf0-bdad-189f92dd9d6b,Set Operators,UNION,CREATE / REPLACE VIEW,SQL,3,3,0,0,0
332fb598-8008-4bf0-bdad-189f92dd9d6b,Uncategorized,VARCHAR,CREATE TABLE,BTEQ,1,1,0,0,0
332fb598-8008-4bf0-bdad-189f92dd9d6b,Uncategorized,VARCHAR,CREATE / REPLACE PROCEDURE,SQL,3,3,0,0,0
332fb598-8008-4bf0-bdad-189f92dd9d6b,Uncategorized,VARCHAR,CREATE TABLE,SQL,126,126,0,0,0
332fb598-8008-4bf0-bdad-189f92dd9d6b,"SELECT statement syntax, options, clauses, modifiers",WHERE,CREATE / REPLACE VIEW,SQL,6,19,0,0,0
332fb598-8008-4bf0-bdad-189f92dd9d6b,"SELECT statement syntax, options, clauses, modifiers",WHERE,CREATE TABLE,SQL,1,1,0,0,0
